Name:;Daten Ger. INSTR 04.09.2020 14:34:57
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:34:58
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
106;04.09.2020 14:36:43;1,8548486;0;219,67955;0;6,258989;0;24,766242;0;388,83751;0;638,77975;0;516,54609;0;477,40956;0;384,89955;0;0;0
107;04.09.2020 14:36:44;1,7516182;0;227,00847;0;6,2736839;0;24,772078;0;412,65578;0;666,89924;0;557,12634;0;506,61033;0;384,6856;0;0;0
108;04.09.2020 14:36:45;1,7145762;0;231,22147;0;6,3087225;0;24,815433;0;428,39762;0;660,34565;0;586,18958;0;534,57963;0;384,28102;0;0;0
109;04.09.2020 14:36:46;1,5005946;0;226,69331;0;6,31706;0;24,811473;0;444,40478;0;639,14399;0;605,81934;0;556,65982;0;383,82912;0;0;0
110;04.09.2020 14:36:47;1,4247045;0;231,65744;0;6,3327867;0;24,810431;0;463,5685;0;602,1047;0;612,41803;0;570,20322;0;383,61494;0;0;0
111;04.09.2020 14:36:48;1,309805;0;243,22563;0;6,3520672;0;24,811369;0;478,97873;0;590,59679;0;612,47173;0;575,98998;0;383,02018;0;0;0
112;04.09.2020 14:36:49;1,2699577;0;143,69594;0;6,3665328;0;24,811681;0;490,70228;0;605,81403;0;612,76165;0;579,8889;0;382,3541;0;0;0
113;04.09.2020 14:36:50;1,2552023;0;231,42895;0;6,3845836;0;24,855037;0;499,72036;0;645,43292;0;621,38991;0;586,43494;0;381,6167;0;0;0
114;04.09.2020 14:36:51;1,1625375;0;206,2204;0;6,3990805;0;24,860456;0;517,70345;0;592,36537;0;628,08522;0;594,41752;0;381,18835;0;0;0
115;04.09.2020 14:36:52;1,1272703;0;115,78412;0;6,4230404;0;24,860664;0;523,48569;0;534,36061;0;617,03013;0;592,34493;0;380,23677;0;0;0
116;04.09.2020 14:36:53;1,2061738;0;200,34045;0;6,4279804;0;24,860873;0;521,56269;0;500,40602;0;598,64075;0;582,37198;0;379,61824;0;0;0
117;04.09.2020 14:36:54;1,2350132;0;234,57565;0;6,4424669;0;24,909231;0;524,77206;0;472,58671;0;578,12513;0;567,94608;0;379,02348;0;0;0
118;04.09.2020 14:36:55;1,2424923;0;244,43223;0;6,4518779;0;24,908709;0;517,62392;0;454,92505;0;557,60957;0;551,73487;0;378,21477;0;0;0
119;04.09.2020 14:36:56;1,3345535;0;262,59848;0;6,4681569;0;24,920069;0;497,74429;0;445,82886;0;539,51537;0;535,64668;0;377,35828;0;0;0
120;04.09.2020 14:36:57;1,2780354;0;203,76029;0;6,4835084;0;24,931533;0;492,9303;0;439,2781;0;524,00387;0;520,99503;0;376,78729;0;0;0
121;04.09.2020 14:36:58;1,3463473;0;226,29561;0;6,5048213;0;24,919027;0;477,33428;0;433,47436;0;511,02661;0;507,94415;0;376,19253;0;0;0
122;04.09.2020 14:36:59;1,484538;0;258,60273;0;6,5097717;0;24,955712;0;465,58427;0;428,90989;0;499,86411;0;496,49365;0;375,40736;0;0;0
123;04.09.2020 14:37:00;1,6231085;0;241,85131;0;6,5191097;0;24,957484;0;451,40709;0;424,54464;0;490,12982;0;486,0692;0;375,21719;0;0;0
124;04.09.2020 14:37:01;1,5811532;0;229,49748;0;6,5317307;0;24,957901;0;444,6435;0;420,95199;0;481,64652;0;477,12229;0;374,38447;0;0;0
125;04.09.2020 14:37:02;1,5641598;0;232,39206;0;6,5380568;0;24,957067;0;434,37875;0;418,24147;0;474,27469;0;468,72941;0;374,07521;0;0;0
126;04.09.2020 14:37:03;1,4459866;0;252,14723;0;6,5509904;0;24,957797;0;421,40867;0;416,13569;0;467,97665;0;461,69086;0;373,50422;0;0;0
127;04.09.2020 14:37:04;1,3149577;0;204,10772;0;6,5589944;0;25,003445;0;414,77767;0;414,51933;0;462,63433;0;455,22703;0;373,09986;0;0;0
128;04.09.2020 14:37:05;1,2715243;0;199,03254;0;6,5801926;0;25,007405;0;398,08107;0;413,18471;0;458,00613;0;449,80956;0;372,79059;0;0;0
129;04.09.2020 14:37:06;1,1668886;0;235,43371;0;6,5814536;0;25,015117;0;389,91175;0;412,16169;0;454,04368;0;444,82308;0;372,5051;0;0;0
130;04.09.2020 14:37:07;1,2181603;0;193,1113;0;6,5863415;0;25,008968;0;388,26717;0;411,29234;0;450,63424;0;440,73942;0;371,83902;0;0;0
131;04.09.2020 14:37:08;1,2374698;0;183,82426;0;6,5961485;0;25,055137;0;371,83576;0;410,68479;0;447,84227;0;437,08676;0;371,5773;0;0;0
132;04.09.2020 14:37:09;1,1552248;0;216,68029;0;6,6057679;0;25,052219;0;367,88376;0;410,27643;0;445,49059;0;434,15237;0;371,19649;0;0;0
133;04.09.2020 14:37:10;1,1254226;0;257,3586;0;6,6151686;0;25,050343;0;356,20004;0;410,00895;0;443,52545;0;431,09495;0;370,86345;0;0;0
134;04.09.2020 14:37:11;1,11506;0;266,87375;0;6,6289985;0;25,051177;0;350,64329;0;409,87804;0;441,88791;0;428,7761;0;370,53041;0;0;0
135;04.09.2020 14:37:12;1,1124368;0;246,65673;0;6,6389097;0;25,063475;0;340,10012;0;409,78271;0;440,49189;0;426,92926;0;370,05474;0;0;0
136;04.09.2020 14:37:13;0,9994371;0;176,7527;0;6,6392328;0;25,101619;0;332,6999;0;409,52518;0;439,43419;0;425,14394;0;369,76924;0;0;0
137;04.09.2020 14:37:14;0,95934505;0;154,11569;0;6,644006;0;25,101411;0;328,81419;0;409,36155;0;438,35497;0;423,58438;0;369,50752;0;0;0
138;04.09.2020 14:37:15;0,9458128;0;185,03949;0;6,6524478;0;25,102453;0;321,12231;0;409,15667;0;437,33482;0;422,45581;0;369,15071;0;0;0
139;04.09.2020 14:37:16;0,94131595;0;219,81048;0;6,6619942;0;25,103495;0;322,23626;0;408,7412;0;436,37911;0;421,49128;0;368,98407;0;0;0
140;04.09.2020 14:37:17;0,9389842;0;253,98753;0;6,6664652;0;25,103182;0;322,78;0;408,36699;0;435,46637;0;420,19848;0;368,57972;0;0;0
141;04.09.2020 14:37:18;0,84925475;0;226,70007;0;6,6811497;0;25,151019;0;322,28932;0;408,0312;0;434,61264;0;419,25446;0;368,318;0;0;0
142;04.09.2020 14:37:19;0,9064339;0;146,11103;0;6,681379;0;25,149456;0;329,9415;0;407,74948;0;433,79658;0;418,53639;0;367,98496;0;0;0
143;04.09.2020 14:37:20;0,9276379;0;119,14769;0;6,6815353;0;25,161024;0;334,70243;0;407,57874;0;433,13615;0;417,61287;0;367,5566;0;0;0
144;04.09.2020 14:37:21;0,93416465;0;131,02355;0;6,6861314;0;25,159148;0;333,66801;0;407,5517;0;432,69038;0;416,95632;0;367,22356;0;0;0
145;04.09.2020 14:37:22;0,9372146;0;135,90476;0;6,6958446;0;25,150185;0;341,08147;0;407,61289;0;432,17497;0;416,44329;0;367,22356;0;0;0
146;04.09.2020 14:37:23;0,93790165;0;160,09056;0;6,7004719;0;25,199481;0;346,00159;0;407,84624;0;431,83671;0;416,09431;0;366,72412;0;0;0
147;04.09.2020 14:37:24;1,0483302;0;191,77376;0;6,7056516;0;25,21032;0;345,90883;0;408,33284;0;431,54142;0;415,72503;0;366,46239;0;0;0
148;04.09.2020 14:37:25;1,0898691;0;194,93434;0;6,7198463;0;25,208652;0;351,25333;0;409,07272;0;431,44474;0;415,29402;0;366,22444;0;0;0
149;04.09.2020 14:37:26;0,9891525;0;191,4676;0;6,7197004;0;25,208548;0;358,75955;0;410,21241;0;431,77764;0;415,39675;0;366,1769;0;0;0
150;04.09.2020 14:37:27;1,0673431;0;182,68068;0;6,7204612;0;25,201982;0;356,86314;0;411,51572;0;432,30383;0;415,43776;0;366,10558;0;0;0
151;04.09.2020 14:37:28;0,9824228;0;197,17085;0;6,7246716;0;25,213029;0;353,41505;0;412,49321;0;432,92139;0;415,82755;0;365,91518;0;0;0
152;04.09.2020 14:37:29;0,9534481;0;196,41147;0;6,7294136;0;25,260553;0;356,04085;0;413,79653;0;433,56567;0;416,29956;0;365,79632;0;0;0
153;04.09.2020 14:37:30;0,85353305;0;158,95524;0;6,7369799;0;25,246484;0;357,97709;0;415,61776;0;434,34423;0;416,73056;0;365,8914;0;0;0
154;04.09.2020 14:37:31;0,90746965;0;95,876968;0;6,754989;0;25,246692;0;355,29822;0;417,78332;0;435,3912;0;417,46934;0;365,701;0;0;0
155;04.09.2020 14:37:32;0,83834045;0;79,007342;0;6,7485482;0;25,259198;0;356,20004;0;420,62474;0;436,72273;0;418,63891;0;365,72477;0;0;0
156;04.09.2020 14:37:33;0,814201;0;101,34235;0;6,7534674;0;25,305367;0;357,57918;0;423,10473;0;438,46774;0;419,8497;0;366,20067;0;0;0
157;04.09.2020 14:37:34;0,71722655;0;114,44882;0;6,7546867;0;25,293174;0;354,62176;0;424,16474;0;440,04091;0;421,1218;0;365,79632;0;0;0
158;04.09.2020 14:37:35;0,67913325;0;100,02956;0;6,7548535;0;25,294737;0;352,87131;0;425,35139;0;441,52813;0;422,59935;0;365,91518;0;0;0
159;04.09.2020 14:37:36;0,6682813;0;106,37964;0;6,7594391;0;25,294946;0;354,38317;0;426,07276;0;442,95097;0;423,58438;0;366,03404;0;0;0
160;04.09.2020 14:37:37;0,56472295;0;150,93896;0;6,7611587;0;25,315268;0;356,4917;0;426,69455;0;444,26641;0;424,83617;0;366,20067;0;0;0
161;04.09.2020 14:37:38;0,6279187;0;180,71582;0;6,7822319;0;25,305263;0;352,99067;0;427,31063;0;445,25973;0;425,82101;0;366,3673;0;0;0
162;04.09.2020 14:37:39;1,0322789;0;182,55725;0;6,7737484;0;25,304534;0;357,63224;0;428,98388;0;446,3765;0;426,92926;0;366,60503;0;0;0
163;04.09.2020 14:37:40;1,5541146;0;187,39305;0;6,773738;0;25,35112;0;362,38007;0;434,0563;0;447,88524;0;428,09884;0;366,60503;0;0;0
164;04.09.2020 14:37:41;1,9398001;0;193,01976;0;6,7782298;0;25,351224;0;359,82043;0;439,99521;0;450,34432;0;430,10991;0;366,84298;0;0;0
165;04.09.2020 14:37:42;1,9606034;0;189,27762;0;6,7827946;0;25,341115;0;359,2767;0;443,20228;0;453,16849;0;432,51078;0;366,91429;0;0;0
166;04.09.2020 14:37:43;1,9666877;0;192,94847;0;6,786682;0;25,350182;0;361,12017;0;453,53067;0;456,87858;0;435,38366;0;367,29511;0;0;0
167;04.09.2020 14:37:44;1,9687644;0;203,45001;0;6,797698;0;25,410941;0;362,20764;0;455,37752;0;461,41551;0;439,17985;0;367,46151;0;0;0
168;04.09.2020 14:37:45;1,9699146;0;174,07348;0;6,7966662;0;25,390306;0;365,32412;0;448,96337;0;464,0679;0;442,23747;0;367,67569;0;0;0
169;04.09.2020 14:37:46;1,7916582;0;125,15071;0;6,7964057;0;25,388013;0;365,12523;0;445,23981;0;464,62628;0;443,94077;0;368,0325;0;0;0
170;04.09.2020 14:37:47;1,7275619;0;131,50567;0;6,7978022;0;25,401562;0;366,22595;0;446,69679;0;464,85177;0;444,74106;0;368,24668;0;0;0
171;04.09.2020 14:37:48;1,6177267;0;140,7901;0;6,7977709;0;25,399269;0;368,04282;0;444,71905;0;465,32963;0;445,43863;0;368,318;0;0;0
172;04.09.2020 14:37:49;1,6686498;0;128,43888;0;6,7975729;0;25,39979;0;369,1303;0;440,40641;0;464,79812;0;445,58236;0;368,53217;0;0;0
173;04.09.2020 14:37:50;1,6876886;0;108,75421;0;6,8011476;0;25,45044;0;367,96329;0;441,45931;0;464,07863;0;445,3156;0;368,74612;0;0;0
174;04.09.2020 14:37:51;1,603523;0;116,79901;0;6,8204699;0;25,461175;0;367,6715;0;437,41846;0;463,36992;0;445,06934;0;368,7939;0;0;0
175;04.09.2020 14:37:52;1,5728672;0;90,208613;0;6,8108608;0;25,452838;0;369,7271;0;432,64342;0;461,54438;0;444,16633;0;369,07916;0;0;0
176;04.09.2020 14:37:53;1,5630355;0;95,487523;0;6,810913;0;25,449711;0;369,7934;0;429,57436;0;459,41283;0;442,66847;0;369,38843;0;0;0
177;04.09.2020 14:37:54;1,5612555;0;111,70019;0;6,8118509;0;25,447731;0;370,20454;0;424,67269;0;457,00745;0;440,94467;0;369,48375;0;0;0
178;04.09.2020 14:37:55;1,5576434;0;151,84204;0;6,8155299;0;25,450962;0;369,83323;0;417,65527;0;453,79131;0;438,46178;0;369,4362;0;0;0
179;04.09.2020 14:37:56;1,558955;0;152,00862;0;6,8170411;0;25,498381;0;366,75645;0;412,72371;0;449,8772;0;435,50669;0;369,84056;0;0;0
180;04.09.2020 14:37:57;1,446507;0;172,99931;0;6,8329137;0;25,500257;0;362,28718;0;409,31317;0;446,01678;0;432,162;0;369,91187;0;0;0
181;04.09.2020 14:37:58;1,4058009;0;156,00739;0;6,8264417;0;25,499423;0;355,32469;0;406,92139;0;442,44093;0;429,06337;0;369,95942;0;0;0
182;04.09.2020 14:37:59;1,3034448;0;134,63325;0;6,8265459;0;25,498277;0;348,90595;0;405,21541;0;439,38585;0;426,19049;0;370,19737;0;0;0
183;04.09.2020 14:38:00;1,2678446;0;179,80749;0;6,8262958;0;25,498173;0;344,70199;0;404,03872;0;436,70664;0;423,29711;0;370,34023;0;0;0
184;04.09.2020 14:38:01;1,3432818;0;225,8165;0;6,8300998;0;25,498173;0;334,94115;0;403,19499;0;434,36569;0;420,73201;0;370,50664;0;0;0
185;04.09.2020 14:38:02;1,6632837;0;236,24487;0;6,8313296;0;25,547156;0;338,5749;0;402,60593;0;432,49713;0;418,5979;0;370,76836;0;0;0
186;04.09.2020 14:38:03;1,9788459;0;199,08019;0;6,8332785;0;25,546426;0;336,55913;0;402,21608;0;430,90245;0;416,79208;0;370,72081;0;0;0
187;04.09.2020 14:38:04;2,088603;0;156,35894;0;6,8488697;0;25,547885;0;333,45589;0;401,95427;0;429,65145;0;414,96575;0;374,95546;0;0;0
188;04.09.2020 14:38:05;2,0115628;0;78,551111;0;6,8441068;0;25,546947;0;331,98373;0;401,81342;0;428,64745;0;413,87819;0;371,36312;0;0;0
189;04.09.2020 14:38:06;1,8064968;0;142,20006;0;6,842481;0;25,536213;0;333,41606;0;401,70812;0;428,00848;0;412,54398;0;370,24491;0;0;0
190;04.09.2020 14:38:07;1,8220433;0;136,53432;0;6,8440964;0;25,595409;0;329,05291;0;401,74654;0;427,31587;0;411,47693;0;371,48198;0;0;0
191;04.09.2020 14:38:08;1,8302407;0;185,94069;0;6,8439818;0;25,583841;0;330,08733;0;401,83618;0;426,61252;0;410,59442;0;371,60107;0;0;0
192;04.09.2020 14:38:09;1,9238267;0;117,76362;0;6,8426269;0;25,58457;0;336,05522;0;401,96281;0;426,44068;0;410,12261;0;371,86279;0;0;0
193;04.09.2020 14:38:10;2,0681536;0;135,03057;0;6,8465143;0;25,583945;0;340,88245;0;402,16912;0;426,183;0;409,54788;0;371,86279;0;0;0
194;04.09.2020 14:38:11;2,4093542;0;149,76424;0;6,8588643;0;25,587905;0;336,63867;0;402,38965;0;426,02726;0;409,17859;0;372,07674;0;0;0
195;04.09.2020 14:38:12;2,41878;0;119,70935;0;6,8504851;0;25,588114;0;337,30177;0;402,69983;0;425,94136;0;408,82981;0;372,26715;0;0;0
196;04.09.2020 14:38:13;2,3300656;0;122,97912;0;6,8439922;0;25,587176;0;335,03404;0;403,06123;0;425,9897;0;408,62456;0;372,5051;0;0;0
197;04.09.2020 14:38:14;2,2998938;0;176,73695;0;6,8439922;0;25,63668;0;337,8721;0;403,44968;0;425,9199;0;408,39881;0;372,69528;0;0;0
198;04.09.2020 14:38:15;2,2001193;0;122,84255;0;6,8475982;0;25,633553;0;337,62014;0;403,93343;0;425,95209;0;408,25507;0;373,07609;0;0;0
199;04.09.2020 14:38:16;2,5453483;0;123,16934;0;6,8476086;0;25,635325;0;337,34159;0;404,39158;0;426,10242;0;408,29628;0;373,17118;0;0;0
200;04.09.2020 14:38:17;3,4173307;0;155,50051;0;6,8669725;0;25,629906;0;336,06846;0;404,85685;0;426,30108;0;408,41931;0;373,57553;0;0;0
201;04.09.2020 14:38:18;3,7352607;0;168,03782;0;6,8537054;0;25,634491;0;335,56455;0;405,32213;0;426,44068;0;408,54234;0;373,64685;0;0;0
202;04.09.2020 14:38:19;3,4678997;0;169,01218;0;6,8535178;0;25,632199;0;332,89892;0;405,71056;0;426,61252;0;408,74759;0;373,78971;0;0;0
203;04.09.2020 14:38:20;3,082142;0;176,30623;0;6,8537263;0;25,634179;0;334,60966;0;406,04349;0;426,83264;0;409,05536;0;374,21784;0;0;0
204;04.09.2020 14:38:21;2,8589898;0;202,65911;0;6,8535699;0;25,679306;0;332,35518;0;406,38356;0;427,12257;0;409,26061;0;374,21784;0;0;0
205;04.09.2020 14:38:22;2,7792796;0;215,29284;0;6,8539556;0;25,681182;0;333,30993;0;406,77911;0;427,60042;0;409,58889;0;374,62242;0;0;0
206;04.09.2020 14:38:23;2,6625377;0;243,74977;0;6,8573114;0;25,680869;0;333,38959;0;407,2828;0;428,08365;0;409,83515;0;374,74128;0;0;0
207;04.09.2020 14:38:24;2,6208531;0;220,49258;0;6,8732361;0;25,675762;0;335,10034;0;407,91168;0;428,78163;0;410,18413;0;375,24096;0;0;0
208;04.09.2020 14:38:25;2,4048209;0;211,51581;0;6,8670455;0;25,680869;0;333,15087;0;408,69566;0;429,3347;0;410,61493;0;375,47891;0;0;0
209;04.09.2020 14:38:26;2,5296301;0;172,23355;0;6,8627621;0;25,678368;0;339,79498;0;409,70019;0;429,86621;0;411,16916;0;375,81195;0;0;0
210;04.09.2020 14:38:27;2,6654887;0;177,51884;0;6,8634708;0;25,739753;0;354,47593;0;410,96366;0;430,62862;0;411,80521;0;376,31139;0;0;0
211;04.09.2020 14:38:28;2,5096023;0;195,56879;0;6,8620638;0;25,72881;0;351,35945;0;412,54443;0;431,62731;0;412,33873;0;376,5018;0;0;0
212;04.09.2020 14:38:29;2,363917;0;204,88698;0;6,8649507;0;25,728289;0;350,88201;0;414,51933;0;432,93749;0;413,40579;0;377,04902;0;0;0
213;04.09.2020 14:38:30;2,3129473;0;216,21468;0;6,8813548;0;25,738711;0;352,23468;0;416,9097;0;434,38179;0;414,39121;0;377,33451;0;0;0
214;04.09.2020 14:38:31;2,2061255;0;195,4022;0;6,8681398;0;25,748611;0;349,78117;0;419,72123;0;436,06773;0;415,6018;0;377,92927;0;0;0
215;04.09.2020 14:38:32;2,5505114;0;171,71016;0;6,8683691;0;25,738711;0;352,61923;0;422,91692;0;437,95764;0;417,3051;0;378,07191;0;0;0
216;04.09.2020 14:38:33;3,0498571;0;138,54796;0;6,8669934;0;25,778001;0;350,27198;0;426,39433;0;439,81537;0;419,25446;0;378,54781;0;0;0
217;04.09.2020 14:38:34;3,2254381;0;132,76405;0;6,8683482;0;25,781128;0;354,56883;0;430,06951;0;442,06506;0;421,28604;0;379,07102;0;0;0
218;04.09.2020 14:38:35;3,0874821;0;143,15904;0;6,8683899;0;25,781753;0;354,95338;0;433,65363;0;444,84094;0;423,6869;0;379,61824;0;0;0
219;04.09.2020 14:38:36;3,0369911;0;157,21024;0;6,8696718;0;25,789882;0;358,22905;0;437,23206;0;447,6973;0;426,33403;0;371,03008;0;0;0
220;04.09.2020 14:38:37;3,0208617;0;177,5421;0;6,8864615;0;25,774458;0;360,36417;0;441,30564;0;450,68795;0;428,89913;0;380,213;0;0;0
221;04.09.2020 14:38:38;3,3033423;0;168,65725;0;6,8766545;0;25,775917;0;362,36671;0;446,05794;0;453,90408;0;431,7515;0;380,6889;0;0;0
222;04.09.2020 14:38:39;3,1175704;0;158,46224;0;6,8731736;0;25,775604;0;361,14663;0;453,74268;0;457,65172;0;434,99367;0;381,21212;0;0;0
223;04.09.2020 14:38:40;2,9585143;0;146,61566;0;6,8737051;0;25,823858;0;367,71133;0;465,74004;0;462,80075;0;439,09783;0;381,78311;0;0;0
224;04.09.2020 14:38:41;2,7255825;0;178,63465;0;6,8739031;0;25,825838;0;372,26014;0;483,16265;0;469,92027;0;444,63834;0;382,23524;0;0;0
225;04.09.2020 14:38:42;2,4418733;0;178,98282;0;6,8737259;0;25,823128;0;377,71077;0;532,76987;0;483,23579;0;453,46222;0;382,75845;0;0;0
226;04.09.2020 14:38:43;2,3416513;0;170,02932;0;6,886524;0;25,870548;0;382,94927;0;563,98405;0;505,23326;0;468,99618;0;383,35322;0;0;0
227;04.09.2020 14:38:44;2,688353;0;189,11179;0;6,8780823;0;25,871277;0;403,35928;0;582,61611;0;525,17971;0;486,25394;0;384,04329;0;0;0
228;04.09.2020 14:38:45;2,8107681;0;107,35213;0;6,878051;0;25,883367;0;414,08811;0;572,51821;0;543,44032;0;503,14222;0;384,6856;0;0;0
229;04.09.2020 14:38:46;2,561129;0;136,22817;0;6,878051;0;25,881803;0;433,25157;0;578,24231;0;553,04039;0;515,06473;0;385,16127;0;0;0
230;04.09.2020 14:38:47;2,3822012;0;131,62573;0;6,8765919;0;25,870756;0;443,94057;0;605,88944;0;568,33713;0;528,32085;0;385,82758;0;0;0
231;04.09.2020 14:38:48;2,117458;0;191,62668;0;6,878124;0;25,8743;0;453,86048;0;535,34947;0;575,77345;0;539,29934;0;386,49366;0;0;0
232;04.09.2020 14:38:49;1,936521;0;193,97123;0;6,8768316;0;25,883471;0;469,32415;0;452,28142;0;559,00553;0;535,7699;0;386,73161;0;0;0
233;04.09.2020 14:38:50;1,8722116;0;169,24105;0;6,8910471;0;25,872945;0;473,36892;0;443,5338;0;537,40528;0;522,69833;0;386,94556;0;0;0
234;04.09.2020 14:38:51;1,8501175;0;141,09475;0;6,8825429;0;25,92224;0;461,14147;0;442,20345;0;520,9327;0;509,48321;0;387,39769;0;0;0
235;04.09.2020 14:38:52;1,9321126;0;193,25763;0;6,881188;0;25,933183;0;452,86589;0;439,60536;0;508,44403;0;497,9917;0;387,82582;0;0;0
236;04.09.2020 14:38:53;1,8715714;0;184,53187;0;6,8824074;0;25,920573;0;443,26424;0;439,1344;0;498,53789;0;488,47006;0;388,03999;0;0;0
237;04.09.2020 14:38:54;1,6696231;0;169,94228;0;6,8812818;0;25,920469;0;438,7022;0;440,27551;0;491,05865;0;480,73394;0;388,65853;0;0;0
238;04.09.2020 14:38:55;1,4864221;0;192,07166;0;6,8823344;0;25,925575;0;431,59376;0;439,72202;0;485,29218;0;474,72142;0;388,89648;0;0;0
239;04.09.2020 14:38:56;1,3323571;0;184,99822;0;6,8887335;0;25,934121;0;422,13807;0;439,73625;0;481,00761;0;469,44768;0;389,34838;0;0;0
240;04.09.2020 14:38:57;1,2795864;0;124,51027;0;6,8875975;0;25,923804;0;412,90786;0;437,93637;0;477,22236;0;465,11776;0;389,99068;0;0;0
241;04.09.2020 14:38:58;1,1708858;0;145,88741;0;6,8860238;0;25,930995;0;405,75959;0;436,70989;0;474,02232;0;461,48561;0;390,58545;0;0;0
242;04.09.2020 14:38:59;1,1343279;0;189,56089;0;6,8825012;0;25,970077;0;400,32233;0;435,31266;0;471,28941;0;458,14092;0;390,96603;0;0;0
243;04.09.2020 14:39:00;1,0078427;0;219,47882;0;6,882793;0;25,98029;0;387,1134;0;433,90263;0;468,77131;0;455,22703;0;391,48947;0;0;0
244;04.09.2020 14:39:01;1,076316;0;187,38555;0;6,8861488;0;25,970702;0;384,59372;0;432,72025;0;466,53771;0;452,37466;0;392,10801;0;0;0
245;04.09.2020 14:39:02;1,0997217;0;162,52141;0;6,8842833;0;25,98175;0;374,46157;0;431,77833;0;464,71754;0;450,15834;0;392,53637;0;0;0
246;04.09.2020 14:39:03;1,1976016;0;170,18052;0;6,8973107;0;25,969139;0;369,32919;0;431,1096;0;462,96722;0;448,08575;0;392,89318;0;0;0
247;04.09.2020 14:39:04;1,8143663;0;168,72179;0;6,8859821;0;25,991755;0;362,64526;0;430,66426;0;461,45312;0;446,11588;0;393,53548;0;0;0
248;04.09.2020 14:39:05;2,5906917;0;153,42571;0;6,8876704;0;25,97039;0;356,4917;0;430,45083;0;460,39537;0;444,33056;0;394,05893;0;0;0
249;04.09.2020 14:39:06;2,9735821;0;146,553;0;6,8875141;0;25,981854;0;350,82895;0;430,37684;0;459,44507;0;443,09928;0;394,51083;0;0;0
250;04.09.2020 14:39:07;2,9073884;0;119,55628;0;6,8875975;0;25,967576;0;349,43645;0;430,60308;0;458,50545;0;442,01172;0;395,10559;0;0;0
251;04.09.2020 14:39:08;2,8820519;0;142,53135;0;6,8873057;0;26,015933;0;346,4658;0;430,92321;0;457,73767;0;440,82164;0;397,88899;0;0;0
252;04.09.2020 14:39:09;2,9637399;0;138,53183;0;6,889265;0;26,026772;0;345,49768;0;430,46506;0;457,13095;0;440,2264;0;396,00962;0;0;0
253;04.09.2020 14:39:10;2,9935369;0;202,42162;0;6,8948199;0;26,016142;0;348,24285;0;430,09085;0;456,55641;0;439,52883;0;396,53306;0;0;0
254;04.09.2020 14:39:11;2,9142379;0;118,90645;0;6,8868263;0;26,037403;0;351,98273;0;429,88596;0;456,14836;0;438,83107;0;397,22291;0;0;0
255;04.09.2020 14:39:12;2,5952199;0;137,0776;0;6,8860863;0;26,064916;0;360,58966;0;429,65262;0;455,72957;0;438,35906;0;397,55595;0;0;0
256;04.09.2020 14:39:13;2,3940576;0;162,45538;0;6,886128;0;26,028336;0;358,32194;0;429,44347;0;455,38594;0;437,74351;0;398,10317;0;0;0
257;04.09.2020 14:39:14;2,3234764;0;105,35799;0;6,887462;0;26,06648;0;365,45672;0;429,30118;0;455,15508;0;437,33302;0;398,86434;0;0;0
