Name:;Daten Ger. INSTR 04.09.2020 14:18:43
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:18:43
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
544;04.09.2020 14:27:46;1,9592814;0;160,85032;0;5,9702605;0;24,027743;0;148,95624;0;189,45358;0;195,28728;0;187,24941;0;167,41081;0;0;0
545;04.09.2020 14:27:47;1,8330513;0;173,90502;0;5,9735746;0;24,027952;0;149,31432;0;189,23304;0;195,22285;0;187,31112;0;167,19663;0;0;0
546;04.09.2020 14:27:48;1,6987174;0;218,70256;0;5,9720009;0;24,029202;0;149,24803;0;188,4704;0;195,14769;0;187,04436;0;166,91113;0;0;0
547;04.09.2020 14:27:49;1,647248;0;211,43365;0;5,9845385;0;24,030244;0;146,62222;0;188,46329;0;194,96517;0;186,81861;0;165,88825;0;0;0
548;04.09.2020 14:27:50;1,7689915;0;217,19167;0;5,9739811;0;24,024096;0;149,04913;0;188,55862;0;194,93829;0;186,67487;0;165,22217;0;0;0
549;04.09.2020 14:27:51;1,9061931;0;209,07559;0;5,9687701;0;24,034309;0;147,24549;0;188,38218;0;194,87386;0;186,51064;0;165,22217;0;0;0
550;04.09.2020 14:27:52;2,0899614;0;203,87922;0;5,9653101;0;24,032642;0;149,63258;0;188,18014;0;194,75036;0;186,49013;0;165,03176;0;0;0
551;04.09.2020 14:27:53;2,3655826;0;201,90911;0;5,9641949;0;24,032016;0;150,61405;0;188,19437;0;194,62154;0;186,32609;0;164,88913;0;0;0
552;04.09.2020 14:27:54;2,5169097;0;198,51665;0;5,9641636;0;24,033475;0;147,94842;0;188,09762;0;194,54096;0;186,26458;0;164,65118;0;0;0
553;04.09.2020 14:27:55;2,609486;0;204,97628;0;5,9622773;0;24,029932;0;147,33838;0;188,03217;0;194,4497;0;186,14135;0;164,55586;0;0;0
554;04.09.2020 14:27:56;2,8281987;0;201,47051;0;5,9749712;0;24,028994;0;148,3728;0;187,61954;0;194,24031;0;185,79257;0;164,34191;0;0;0
555;04.09.2020 14:27:57;3,0600323;0;184,1578;0;5,9690098;0;24,028994;0;148,02795;0;188,37365;0;194,2027;0;185,75156;0;164,03264;0;0;0
556;04.09.2020 14:27:58;3,1376606;0;188,29125;0;5,9647473;0;24,028681;0;146,91401;0;188,33239;0;194,29938;0;185,75156;0;163,81847;0;0;0
557;04.09.2020 14:27:59;3,0699161;0;201,94776;0;5,9646326;0;24,03014;0;147,776;0;188,27689;0;194,27786;0;185,68984;0;163,91355;0;0;0
558;04.09.2020 14:28:00;2,8530252;0;187,8414;0;5,9654768;0;24,029202;0;147,82906;0;188,46187;0;194,2027;0;185,68984;0;164,57986;0;0;0
559;04.09.2020 14:28:01;2,6311636;0;150,00173;0;5,9690411;0;24,028785;0;147,85553;0;188,44051;0;194,14905;0;185,79257;0;164,69872;0;0;0
560;04.09.2020 14:28:02;2,4519861;0;173,37676;0;5,9798695;0;24,028577;0;148,78382;0;188,37934;0;194,11681;0;185,99781;0;164,72249;0;0;0
561;04.09.2020 14:28:03;2,2453223;0;172,83086;0;5,9737622;0;24,030661;0;148,33297;0;188,37791;0;194,08998;0;185,81307;0;164,62741;0;0;0
562;04.09.2020 14:28:04;2,0237158;0;161,6551;0;5,9701146;0;24,03014;0;147,49745;0;188,37649;0;193,90205;0;185,68984;0;164,46077;0;0;0
563;04.09.2020 14:28:05;1,8145017;0;191,96435;0;5,9703334;0;24,029723;0;148,3728;0;188,35089;0;193,90741;0;185,73105;0;164,19905;0;0;0
564;04.09.2020 14:28:06;1,6462695;0;158,05854;0;5,9737831;0;24,029932;0;150,26921;0;188,34376;0;193,93424;0;185,68984;0;164,19905;0;0;0
565;04.09.2020 14:28:07;1,5903759;0;105,59962;0;5,9750337;0;24,030349;0;148,92977;0;188,23278;0;194,00409;0;185,81307;0;163,96133;0;0;0
566;04.09.2020 14:28:08;1,4726661;0;115,85691;0;5,9786188;0;24,027431;0;148,31974;0;188,05777;0;193,95039;0;185,77206;0;162,89066;0;0;0
567;04.09.2020 14:28:09;1,366854;0;146,29299;0;5,9883112;0;24,028369;0;147,89536;0;186,4329;0;193,78391;0;185,66934;0;162,84312;0;0;0
568;04.09.2020 14:28:10;1,2946801;0;152,4067;0;5,9834755;0;24,026388;0;149,77853;0;184,05531;0;191,39463;0;181,54486;0;162,91444;0;0;0
569;04.09.2020 14:28:11;1,2146107;0;150,1368;0;5,9787439;0;24,027326;0;148,05442;0;187,09879;0;191,30337;0;179,82106;0;162,72403;0;0;0
570;04.09.2020 14:28:12;1,1962016;0;175,88377;0;5,9787126;0;24,028473;0;149,48675;0;186,05013;0;191,46442;0;180,12883;0;162,79558;0;0;0
571;04.09.2020 14:28:13;1,1395482;0;180,99383;0;5,9792233;0;24,026909;0;149,28785;0;187,65795;0;191,7544;0;180,8471;0;162,74803;0;0;0
572;04.09.2020 14:28:14;1,1211808;0;178,80799;0;5,9787126;0;24,027118;0;148,92977;0;183,95288;0;191,48594;0;180,55983;0;162,84312;0;0;0
573;04.09.2020 14:28:15;1,1584205;0;195,90083;0;5,98927;0;24,028369;0;147,66987;0;179,33862;0;190,49798;0;179,49278;0;162,74803;0;0;0
574;04.09.2020 14:28:16;1,2190711;0;132,69652;0;5,9847782;0;24,029515;0;150,4681;0;148,91977;0;185,37047;0;178,69249;0;163,00952;0;0;0
575;04.09.2020 14:28:17;1,2383025;0;111,86002;0;5,9836109;0;24,034726;0;148,92977;0;160,7962;0;181,7033;0;177,39969;0;163,00952;0;0;0
576;04.09.2020 14:28:18;1,244595;0;168,42801;0;5,9846948;0;24,033163;0;146,05189;0;156,31141;0;179,70062;0;176,22992;0;162,91444;0;0;0
577;04.09.2020 14:28:19;1,24561;0;152,19659;0;5,9883112;0;24,030974;0;145,25619;0;154,68083;0;179,09389;0;175,7579;0;162,89066;0;0;0
578;04.09.2020 14:28:20;1,2900479;0;133,00793;0;5,9883633;0;24,02618;0;144,57986;0;157,71291;0;178,44961;0;174,81408;0;162,53385;0;0;0
579;04.09.2020 14:28:21;1,2665226;0;172,36787;0;5,990948;0;24,025659;0;145,30926;0;166,50034;0;178,83079;0;174,13682;0;162,46254;0;0;0
580;04.09.2020 14:28:22;1,2040191;0;159,33644;0;6,0028811;0;24,026701;0;150,29567;0;161,41798;0;179,21739;0;173,58279;0;162,22459;0;0;0
581;04.09.2020 14:28:23;1,234628;0;176,00345;0;5,9946373;0;24,022011;0;144,72569;0;183,38943;0;180,34489;0;173,31603;0;162,48631;0;0;0
582;04.09.2020 14:28:24;1,3837798;0;144,11015;0;5,9943664;0;24,027952;0;144,19531;0;183,96425;0;181,68184;0;173,2135;0;162,27213;0;0;0
583;04.09.2020 14:28:25;1,6803499;0;172,635;0;5,9977952;0;24,027847;0;144,36773;0;186,65912;0;183,22277;0;173,89056;0;162,15327;0;0;0
584;04.09.2020 14:28:26;2,0150551;0;174,98819;0;5,99421;0;24,027118;0;143,53221;0;190,01275;0;185,41876;0;175,3271;0;161,72491;0;0;0
585;04.09.2020 14:28:27;2,3816287;0;117,95834;0;5,9943976;0;24,027222;0;145,03071;0;190,5833;0;187,71142;0;177,25596;0;161,15392;0;0;0
586;04.09.2020 14:28:28;2,5157387;0;108,89978;0;5,9958567;0;24,027847;0;144,28807;0;191,05142;0;189,47247;0;179,00027;0;160,29744;0;0;0
587;04.09.2020 14:28:29;2,3632873;0;70,896877;0;6,002558;0;24,027431;0;155,98502;0;191,40998;0;190,95438;0;180,3956;0;159,65513;0;0;0
588;04.09.2020 14:28:30;2,2184972;0;134,85798;0;5,9990145;0;24,020865;0;155,86566;0;192,00473;0;192,16782;0;181,85264;0;159,22701;0;0;0
589;04.09.2020 14:28:31;2,1164536;0;160,72426;0;5,999223;0;24,025763;0;157,49688;0;192,47853;0;193,24162;0;182,91969;0;158,82265;0;0;0
590;04.09.2020 14:28:32;1,9777789;0;199,52441;0;5,9993584;0;24,027222;0;155,24239;0;192,97225;0;194,16515;0;183,86351;0;158,53715;0;0;0
591;04.09.2020 14:28:33;1,8382976;0;216,86901;0;6,0026935;0;24,028056;0;155,93209;0;193,36068;0;194,93293;0;184,70501;0;158,32298;0;0;0
592;04.09.2020 14:28:34;1,701783;0;223,28023;0;6,0027351;0;24,027326;0;156,14421;0;193,76904;0;195,647;0;185,77206;0;158,03748;0;0;0
593;04.09.2020 14:28:35;1,5526781;0;231,34078;0;6,0136156;0;24,027743;0;155,12303;0;194,1034;0;196,23763;0;186,3671;0;157,6569;0;0;0
594;04.09.2020 14:28:36;1,3987433;0;206,62861;0;6,0040066;0;24,028577;0;155,91872;0;194,52883;0;196,71549;0;187,06487;0;157,98994;0;0;0
595;04.09.2020 14:28:37;1,2980111;0;226,57851;0;6,0038503;0;24,023158;0;155,62707;0;194,89165;0;197,26851;0;187,65991;0;157,84707;0;0;0
596;04.09.2020 14:28:38;1,2221159;0;154,90021;0;6,0077481;0;24,025867;0;159,80456;0;195,29289;0;197,76783;0;188,27545;0;157,70444;0;0;0
597;04.09.2020 14:28:39;1,0949072;0;73,68979;0;6,0087277;0;24,026597;0;158,98227;0;195,80939;0;198,37992;0;188,84999;0;157,94239;0;0;0
598;04.09.2020 14:28:40;0,99021945;0;164,11559;0;6,0123754;0;24,030036;0;160,2554;0;196,70008;0;199,0081;0;189,28099;0;157,79953;0;0;0
599;04.09.2020 14:28:41;0,9573777;0;220,09375;0;6,0124796;0;24,030349;0;159,22099;0;197,75867;0;199,6578;0;190,06077;0;157,98994;0;0;0
600;04.09.2020 14:28:42;0,90131765;0;247,60746;0;6,0280812;0;24,030557;0;159,84426;0;198,63229;0;200,42021;0;190,88157;0;158,1088;0;0;0
601;04.09.2020 14:28:43;0,7924817;0;108,50771;0;6,0183367;0;24,030974;0;158,73031;0;198,96096;0;201,10746;0;191,49731;0;158,37052;0;0;0
602;04.09.2020 14:28:44;0,74883485;0;125,89584;0;6,0181804;0;24,027952;0;161,56837;0;200,81919;0;201,81617;0;192,23589;0;158,53715;0;0;0
603;04.09.2020 14:28:45;0,74083515;0;168,24192;0;6,0187536;0;24,027535;0;164,59208;0;201,14501;0;202,79877;0;193,1594;0;158,82265;0;0;0
604;04.09.2020 14:28:46;0,68784595;0;196,18298;0;6,0215571;0;24,027847;0;160,24217;0;200,78931;0;203,51821;0;193,93919;0;158,7511;0;0;0
605;04.09.2020 14:28:47;0,66924415;0;203,93288;0;6,0200355;0;24,027118;0;165,25518;0;201,044;0;204,15176;0;194,45221;0;158,67979;0;0;0
606;04.09.2020 14:28:48;0,6177902;0;206,13561;0;6,032521;0;24,028056;0;162,62925;0;201,28303;0;204,74775;0;195,08826;0;158,65602;0;0;0
607;04.09.2020 14:28:49;0,54419035;0;209,12774;0;6,0267472;0;24,029723;0;162,07228;0;201,74118;0;205,20951;0;195,6833;0;158,72733;0;0;0
608;04.09.2020 14:28:50;0,56758555;0;220,04536;0;6,0230683;0;24,028577;0;162,88121;0;202,44549;0;205,72493;0;196,07329;0;158,7511;0;0;0
609;04.09.2020 14:28:51;0,67519315;0;227,86766;0;6,021901;0;24,028785;0;164,12788;0;203,30203;0;206,39072;0;196,87358;0;159,34587;0;0;0
610;04.09.2020 14:28:52;0,8017669;0;229,93907;0;6,0183576;0;24,027847;0;163,31895;0;204,3222;0;207,10485;0;197,3866;0;159,82177;0;0;0
611;04.09.2020 14:28:53;0,89090825;0;180,16204;0;6,0182846;0;24,028577;0;162,88121;0;205,81761;0;207,92091;0;198,20739;0;159,9644;0;0;0
612;04.09.2020 14:28:54;0,92029925;0;139,75045;0;6,0197333;0;24,029723;0;163,75656;0;207,5435;0;209,00549;0;199,15141;0;160,10726;0;0;0
613;04.09.2020 14:28:55;0,9309065;0;138,61025;0;6,032646;0;24,028369;0;166,50173;0;209,79871;0;210,27801;0;200,11574;0;160,34521;0;0;0
614;04.09.2020 14:28:56;0,8896799;0;138,17277;0;6,0265492;0;24,029411;0;168,01358;0;212,7397;0;211,95316;0;201,30602;0;160,86843;0;0;0
615;04.09.2020 14:28:57;0,87185365;0;168,71353;0;6,0181283;0;24,028473;0;167,29742;0;216,2584;0;214,06862;0;202,82458;0;161,29678;0;0;0
616;04.09.2020 14:28:58;1,0570846;0;174,05022;0;6,0136052;0;24,026597;0;167,96052;0;220,69338;0;216,55464;0;204,71242;0;161,60605;0;0;0
617;04.09.2020 14:28:59;1,4601174;0;180,75109;0;6,0075396;0;24,028056;0;171,28925;0;225,99487;0;219,59362;0;207,1543;0;162,27213;0;0;0
618;04.09.2020 14:29:00;1,8965904;0;175,31536;0;6,0039337;0;24,02618;0;170,02948;0;232,13867;0;223,09431;0;209,98617;0;162,89066;0;0;0
619;04.09.2020 14:29:01;2,0527321;0;204,79243;0;6,007894;0;24,026909;0;175,10866;0;238,99389;0;227,18558;0;213,31055;0;163,48543;0;0;0
620;04.09.2020 14:29:02;1,9513233;0;190,97423;0;6,007696;0;24,027639;0;174,75071;0;262,4152;0;232,82861;0;217,47623;0;163,65183;0;0;0
621;04.09.2020 14:29:03;1,970612;0;195,51664;0;6,0038086;0;24,028056;0;182,9465;0;369,35421;0;253,1616;0;228,92653;0;164,50832;0;0;0
622;04.09.2020 14:29:04;2,0334122;0;188,4826;0;6,0026413;0;24,028473;0;200,53194;0;434,55571;0;294,0585;0;255,15171;0;165,86447;0;0;0
623;04.09.2020 14:29:05;2,0464135;0;200,10708;0;6,0026935;0;24,030766;0;213,8204;0;377,79876;0;322,85333;0;282,09515;0;167,14909;0;0;0
624;04.09.2020 14:29:06;2,1125604;0;195,33617;0;6,0027247;0;24,030661;0;241,02047;0;346,57462;0;332,31927;0;297,46507;0;168,00557;0;0;0
625;04.09.2020 14:29:07;2,1333741;0;191,44322;0;6,0028394;0;24,031391;0;249,61417;0;278,75793;0;328,46422;0;302,59508;0;169,00469;0;0;0
626;04.09.2020 14:29:08;2,1418733;0;187,14655;0;6,0122608;0;24,030557;0;252,38593;0;258,32313;0;313,22644;0;296,7468;0;169,76608;0;0;0
627;04.09.2020 14:29:09;2,0880929;0;222,29724;0;6,0038711;0;24,028056;0;259,40148;0;258,55932;0;301,28543;0;288,84644;0;170,05158;0;0;0
628;04.09.2020 14:29:10;1,9674007;0;259,32084;0;6,0025371;0;24,022636;0;259,01693;0;262,7083;0;293,41959;0;282,32091;0;170,12289;0;0;0
629;04.09.2020 14:29:11;1,8351748;0;250,3936;0;6,0041213;0;24,027952;0;260,72768;0;265,4928;0;288,25447;0;277,90897;0;170,52725;0;0;0
630;04.09.2020 14:29:12;1,6980148;0;243,04854;0;6,0039024;0;24,027952;0;256,51036;0;275,03865;0;286,05312;0;275,17982;0;171,09824;0;0;0
631;04.09.2020 14:29:13;1,5493575;0;238,38907;0;6,0026101;0;24,028056;0;247,01496;0;263,19776;0;285,12423;0;273,84601;0;171,47882;0;0;0
632;04.09.2020 14:29:14;1,4408547;0;231,52199;0;6,0074875;0;24,028473;0;245,59587;0;247,34169;0;279,43828;0;270,72687;0;172,1449;0;0;0
633;04.09.2020 14:29:15;1,3612486;0;134,2453;0;6,0217656;0;24,037852;0;237,57238;0;242,74448;0;273,31208;0;266,02767;0;172,69212;0;0;0
634;04.09.2020 14:29:16;1,2854521;0;119,66396;0;6,0169089;0;24,027639;0;229,82756;0;238,67943;0;267,73349;0;261,38998;0;173,23934;0;0;0
635;04.09.2020 14:29:17;1,2605424;0;127,33056;0;6,0172946;0;24,022741;0;225,80913;0;235,2376;0;262,72943;0;256,58824;0;173,61992;0;0;0
636;04.09.2020 14:29:18;1,2527508;0;117,67621;0;6,018243;0;24,027743;0;217,05637;0;233,31535;0;258,38042;0;252,52509;0;173,97673;0;0;0
637;04.09.2020 14:29:19;1,2490451;0;140,70756;0;6,0181804;0;24,027952;0;212,6268;0;231,51974;0;254,65424;0;248,89293;0;174,73813;0;0;0
638;04.09.2020 14:29:20;1,204222;0;154,54302;0;6,0200668;0;24,040458;0;204,31165;0;229,17633;0;251,36831;0;245,56875;0;175,28534;0;0;0
639;04.09.2020 14:29:21;1,0860748;0;154,94635;0;6,0324376;0;24,039624;0;195,66488;0;227,64535;0;248,34547;0;242,20336;0;176,23692;0;0;0
640;04.09.2020 14:29:22;0,98666985;0;170,28182;0;6,0264033;0;24,029411;0;188,86133;0;226,46013;0;245,56423;0;239,35098;0;177,45021;0;0;0
641;04.09.2020 14:29:23;0,95515005;0;220,4258;0;6,0265388;0;24,027952;0;181,31528;0;223,09655;0;242,90111;0;236,33457;0;178,59219;0;0;0
642;04.09.2020 14:29:24;0,90072435;0;259,80709;0;6,0264242;0;24,050671;0;178,64965;0;225,26068;0;240,34004;0;233,33847;0;179,54377;0;0;0
643;04.09.2020 14:29:25;0,7899366;0;266,18641;0;6,0279041;0;24,027743;0;171,68716;0;226,47862;0;239,37896;0;231,47113;0;180,54288;0;0;0
644;04.09.2020 14:29:26;0,74987055;0;242,34318;0;6,0277165;0;24,039937;0;170,59968;0;226,35626;0;238,71317;0;230,34256;0;180,82838;0;0;0
645;04.09.2020 14:29:27;0,74123595;0;97,237404;0;6,0292068;0;24,038269;0;177,36328;0;224,87083;0;237,96685;0;229,17279;0;182,06544;0;0;0
646;04.09.2020 14:29:28;0,73174775;0;159,99001;0;6,0410044;0;24,03754;0;171,0373;0;224,57344;0;236,84471;0;227,92099;0;183,06456;0;0;0
647;04.09.2020 14:29:29;0,73343405;0;157,83606;0;6,031312;0;24,041709;0;178,18544;0;227,6425;0;236,83935;0;227,01818;0;183,82596;0;0;0
648;04.09.2020 14:29:30;0,7292859;0;154,23912;0;6,0276748;0;24,038582;0;181,47447;0;227,61974;0;237,17761;0;226,83344;0;184,68244;0;0;0
649;04.09.2020 14:29:31;0,91917505;0;140,7886;0;6,0264033;0;24,066409;0;192,60108;0;225,6235;0;236,88768;0;226,54617;0;185,22943;0;0;0
650;04.09.2020 14:29:32;1,181186;0;192,06678;0;6,0217447;0;24,054528;0;189,16635;0;221,4304;0;234,5682;0;224,5558;0;186,27632;0;0;0
651;04.09.2020 14:29:33;1,3156655;0;198,9455;0;6,0173154;0;24,080165;0;193,18465;0;221,47167;0;232,58697;0;221,74444;0;187,15658;0;0;0
652;04.09.2020 14:29:34;1,3154834;0;129,96927;0;6,0238499;0;24,040354;0;197,09721;0;222,77072;0;231,29299;0;219,67185;0;188,01306;0;0;0
653;04.09.2020 14:29:35;1,3125479;0;109,60438;0;6,0167422;0;24,077247;0;196,28815;0;223,30429;0;230,5574;0;218,29702;0;189,01218;0;0;0
654;04.09.2020 14:29:36;1,459956;0;144,31875;0;6,0167318;0;24,028264;0;195,71794;0;227,57564;0;230,54667;0;217,57875;0;190,0113;0;0;0
655;04.09.2020 14:29:37;1,7585821;0;112,6603;0;6,017899;0;24,078185;0;191,43407;0;229,31718;0;231,80309;0;217,7635;0;190,70115;0;0;0
656;04.09.2020 14:29:38;1,9606502;0;154,43422;0;6,0168256;0;24,075892;0;192,25636;0;232,01773;0;233,89167;0;219,13832;0;191,60518;0;0;0
657;04.09.2020 14:29:39;2,0214153;0;152,99612;0;6,0120419;0;24,07683;0;190,38642;0;231,94516;0;235,70106;0;220,88263;0;192,58075;0;0;0
658;04.09.2020 14:29:40;2,104821;0;161,27841;0;6,0069769;0;24,037331;0;193,60928;0;232,77326;0;237,01655;0;222,35998;0;193,48478;0;0;0
659;04.09.2020 14:29:41;2,216384;0;166,68864;0;6,0169194;0;24,076935;0;191,6065;0;232,76187;0;238,33735;0;223,83753;0;194,07954;0;0;0
660;04.09.2020 14:29:42;2,3532838;0;158,60894;0;6,0073416;0;24,07756;0;191,72586;0;232,98952;0;238,99236;0;224,69933;0;194,57899;0;0;0
661;04.09.2020 14:29:43;2,3975291;0;168,66138;0;6,007227;0;24,076726;0;192,78687;0;233,88307;0;239,80311;0;225,66386;0;195,1262;0;0;0
662;04.09.2020 14:29:44;2,4124459;0;169,70966;0;6,0036523;0;24,077873;0;192,8664;0;235,26748;0;240,732;0;226,56667;0;195,34038;0;0;0
663;04.09.2020 14:29:45;2,4183792;0;175,8046;0;6,0036731;0;24,087252;0;197,97243;0;234,32414;0;241,42462;0;227,71594;0;196,29195;0;0;0
664;04.09.2020 14:29:46;2,3335215;0;184,10077;0;6,0024954;0;24,077039;0;196,47381;0;235,00283;0;241,9293;0;228,24947;0;196,91049;0;0;0
665;04.09.2020 14:29:47;2,2084416;0;115,70908;0;6,0025059;0;24,087357;0;201,36746;0;236,80842;0;242,49305;0;228,86501;0;197,71943;0;0;0
666;04.09.2020 14:29:48;2,1128519;0;149,65806;0;6,0124067;0;24,078498;0;196,95125;0;237,60662;0;243,35751;0;229,80903;0;198,64723;0;0;0
667;04.09.2020 14:29:49;2,0196821;0;177,03635;0;6,0035689;0;24,078185;0;196,22185;0;238,08896;0;244,22733;0;230,81437;0;199,86053;0;0;0
668;04.09.2020 14:29:50;1,9456814;0;198,4026;0;6,0041317;0;24,078081;0;195,28033;0;238,58126;0;244,96828;0;231,63537;0;200,66924;0;0;0
669;04.09.2020 14:29:51;1,827935;0;181,43581;0;6,0025267;0;24,07756;0;195,66488;0;239,25853;0;245,76825;0;232,57919;0;201,9063;0;0;0
670;04.09.2020 14:29:52;1,7409797;0;221,65116;0;6,0037252;0;24,076622;0;197,17674;0;239,80632;0;246,49848;0;233,44119;0;203,00074;0;0;0
671;04.09.2020 14:29:53;1,6671873;0;241,97888;0;6,0051635;0;24,076101;0;194,44481;0;240,30005;0;247,28235;0;234,11825;0;203,78591;0;0;0
672;04.09.2020 14:29:54;1,539047;0;223,1778;0;6,0119794;0;24,07954;0;197,3624;0;240,85353;0;248,12535;0;234,85702;0;204,64216;0;0;0
673;04.09.2020 14:29:55;1,437404;0;199,91686;0;6,0035481;0;24,083813;0;200,85032;0;241,38995;0;248,85552;0;235,67782;0;205,68905;0;0;0
674;04.09.2020 14:29:56;1,5034312;0;215,38364;0;6,0024433;0;24,080582;0;200,27998;0;243,09877;0;249,77368;0;236,4576;0;206,33136;0;0;0
675;04.09.2020 14:29:57;1,7221022;0;217,19917;0;5,99421;0;24,077039;0;199,35169;0;243,71915;0;250,66496;0;237,25789;0;207,37802;0;0;0
676;04.09.2020 14:29:58;1,9897342;0;213,62062;0;5,9929385;0;24,077977;0;200,479;0;243,99234;0;251,44884;0;238,24292;0;208,13942;0;0;0
677;04.09.2020 14:29:59;2,185442;0;216,16328;0;5,9941058;0;24,07558;0;200,6513;0;244,90295;0;252,14682;0;239,08422;0;208,61509;0;0;0
678;04.09.2020 14:30:00;2,2049909;0;209,39413;0;5,9957316;0;24,076414;0;200,71772;0;245,52331;0;252,85017;0;239,8435;0;209,23362;0;0;0
679;04.09.2020 14:30:01;2,1644306;0;203,65786;0;6,0037356;0;24,077039;0;209,33789;0;246,59186;0;253,5643;0;240,7053;0;210,04256;0;0;0
680;04.09.2020 14:30:02;2,0524198;0;183,09227;0;6,0037773;0;24,087148;0;200,89002;0;247,53092;0;254,52001;0;241,50559;0;211,16077;0;0;0
681;04.09.2020 14:30:03;1,9062712;0;192,03902;0;6,0038607;0;24,076622;0;199,93526;0;248,03887;0;255,51328;0;242,30588;0;212,20743;0;0;0
682;04.09.2020 14:30:04;1,8583462;0;188,7366;0;6,0041213;0;24,097674;0;203,43629;0;248,75599;0;256,35628;0;243,06516;0;212,61202;0;0;0
683;04.09.2020 14:30:05;1,9422828;0;178,86651;0;6,0029957;0;24,076518;0;205,12057;0;249,80177;0;257,19922;0;243,98868;0;213,42073;0;0;0
684;04.09.2020 14:30:06;1,9795485;0;196,93786;0;5,9989937;0;24,076935;0;206,16835;0;250,59003;0;258,16566;0;244,87098;0;214,44385;0;0;0
685;04.09.2020 14:30:07;1,8826366;0;190,19121;0;6,0072687;0;24,088295;0;203,9005;0;251,38111;0;259,06768;0;245,69178;0;212,44538;0;0;0
686;04.09.2020 14:30:08;1,9939292;0;186,89743;0;6,0025163;0;24,077456;0;204,81556;0;252,18503;0;259,87843;0;246,47156;0;216,63249;0;0;0
687;04.09.2020 14:30:09;2,4745589;0;164,37222;0;5,9989311;0;24,077664;0;203,68837;0;253,0245;0;260,68382;0;247,4771;0;217,39365;0;0;0
688;04.09.2020 14:30:10;2,9420987;0;176,11751;0;5,9988999;0;24,039416;0;203,95356;0;253,26069;0;261,44623;0;248,25688;0;218,20259;0;0;0
689;04.09.2020 14:30:11;3,0429817;0;136,97968;0;6,002558;0;24,023574;0;207,89233;0;252,8879;0;261,85429;0;248,81091;0;219,13039;0;0;0
690;04.09.2020 14:30:12;2,9320484;0;184,6538;0;6,0025788;0;24,076414;0;206,81809;0;253,95361;0;262,38043;0;249,2009;0;220,20106;0;0;0
691;04.09.2020 14:30:13;2,7009432;0;163,82707;0;6,0026935;0;24,087565;0;208,4759;0;255,33092;0;263,14827;0;249,89847;0;221,43813;0;0;0
692;04.09.2020 14:30:14;2,4741477;0;220,03447;0;6,0120732;0;24,077768;0;208,5156;0;257,07958;0;264,21133;0;250,61674;0;222,29438;0;0;0
693;04.09.2020 14:30:15;2,2498712;0;239,02727;0;6,0024746;0;24,028577;0;208,52896;0;258,24061;0;265,30665;0;251,58126;0;223,36504;0;0;0
694;04.09.2020 14:30:16;2,1673973;0;215,3615;0;6,003694;0;24,027431;0;208,50237;0;259,09431;0;266,3805;0;252,62781;0;224,10244;0;0;0
695;04.09.2020 14:30:17;2,2048868;0;163,0932;0;6,0037148;0;24,076518;0;207,66685;0;259,80289;0;267,41674;0;253,81789;0;224,84006;0;0;0
